FilmID,ReviewID,SentenceID,Sentence,Label
23,1,25,glumačka ekipa je svedena na tri imena.,1
14,2,9,"kao i nora, song ima kazališni pedigre, što je u dobru i zlu itekako na ekranu vidljivo.",0
13,3,12,"svakako moramo spomenuti i pojavljivanje talentirane kantautorice jehnny beth, predvodnice sjajnog post punk benda savages (gdje su sada, hoće li ponovno svirati?) u ulozi sudske službenice marge koja se pokazuje ključnom figurom u stvaranju raspleta.",0
31,1,33,druga je činjenica ta da je flow jedan istinski inspirativan passion project ekipe koja stoji iza njega.,0
2,1,29,"ako mene pitate, odličan balans.",0
15,1,15,hollywood je posljednjih mjeseci uzdrman štrajkom koji su počeli scenaristi – iz solidarnosti štrajk su podržali i glumci.,1
32,2,32,na projekciji potpisnika ovih redova dvoranu je napustilo njih šestero.,2
4,1,2,pred michaelsom i njegovom trupom komičara i komičarki u usponu stoji nimalo lak zadatak.,1
13,5,13,"samo nekoliko trenutaka prije no što je izveo obiteljskog psa, daniel je čuo svoga oca kako na balkonu izvodi radove.",1
10,3,12,sjajno je kako álvarez tehnologiju daleke budućnosti nastavlja prikazivati s istim onim ograničenjima koja je scott imao prije 45 godina i kako fenomenalno koristi praktične efekte u doba kad loš cgi postaje pretežak teret tolikim drugim filmovima.,0
17,4,7,"no u trenutku kad se činilo da će edgin konačno ispuniti svoj cilj, sve što je moglo pošlo je u krivo.",1
33,1,71,hoće li im to donijeti sreću?,1
16,1,9,"iako je bunt fanova bio vidljiv, najčešće u obliku pitanja kako to da više nema autoutrka, saga je ubrzala u petu brzinu i nastavila isporučivati sve veće i veće blockbustere sa što većim budžetom.",1
26,1,56,"kako je maestralno napisao, „tomislava buzova pak ne sjeća se nitko.",0
9,2,18,"franklinova mattie je otvorena, impulzivna i buntovna.",1
33,1,17,iz uvertire čujemo glasove i vidimo nekog migranta (gastarbajtera) kako iz gomile dolazi u  obećanu zemlju – ameriku.,1
31,1,31,"istina, lijepo je vidjeti kvalitetu animacije disneyjevih ili pixarovih filmova, a koja je danas doista došla do nevjerojatnih razina, međutim kada pogledate tu surovu jednostavnost flowa i kvalitetu koju ta ista surova jednostavnost stvara, onda je taj pothvat tim impresivniji, zar ne?",0
16,4,4,"pojavio se u serijalu tenk, podmornica – u devetom filmu neki su protagonisti završili u svemiru.",1
13,4,2,"zanimljivo je spomenuti da je unatoč brojnim pohvalama kritičara i komercijalnom uspjehu, francuska na oscara odlučila poslati drugi film – „the taste of things“.",1
28,2,21,"naime ona je zbog njih i angažirana u istrazi, ali se ta njezina sposobnost kako teče radnja više ne spominje i na kraju postaje potpuno nevažna.",2
14,1,7,je li normalno pitati se kako je vaš život mogao izgledati da ste odabrali drugog partnera - ili je to izdaja osobe pored koje svaku večer liježete?,1
8,2,40,tu se vidi da je očigledno vrlo dobro radio s glumcima i objasnio što traži od njih.,0
6,1,46,„the fall guy“ je prije svega film u kojem ćete uživati od početka do kraja.,0
19,1,7,"presušio je kreativni genij wana i njegovih suradnika koji su shvatili da su ti koji trebaju spasiti potopljeni brod, no koji su ipak odlučili da neće potonuti s njime.",2
11,1,33,ono što slijedi rijetko se može vidjeti u ponudi kino filmova snimljenih u sad-u.,0
12,4,20,"znakovito je da film malo pozornosti posvećuje strategiji ili taktičkom geniju, a nema bujnog slavlja nakon pobjede.",1
10,5,5,ovaj nastavak prati grupu mladih ljudi koji dolaze na nepoznati planet te ubrzo shvaćaju da nisu sami.,1
3,1,45,"gledajući film kao cjelinu, prva solucija čini nam se prihvatljivijom.",1
37,1,73,"ffc, spielberg, scott, mann, (najstariji i najčvršći od svih) eastwood i takvi.",1
19,2,7,"privatni je život aquamana puno zanimljiviji, zabavniji, ali i zahtjevniji – curry je oženio meru i dobio nasljednika.",1
28,2,8,i to nije sve.,1
2,2,22,"četvrti dio je mnogo više o bridget jones nego o ljubavnom trokutu i priči tipičnoj za romantične komedije, iako imamo lik scotta wallakera (chiwetel ejiofor), zgodnog i ukočenog profesora koji predaje prirodne predmete njezinom sinu.",1
10,6,44,"pričajmo malo o slonu u sobi, a to je zadnja trećina filma.",1
25,1,27,"njega manje-više svi pamte kao nositelja glavne uloge u filmovima shazam (2019.) i shazam! bijes bogova (shazam! fury of the gods, 2023.).",1
38,1,2,"danas davne 1995. godine u filmu “žena za koju se umire” redatelja gusa van santa australska je glumica za interpretaciju ambiciozne, ali i fatalne plavuše suzanne stone osvojila “zlatni globus”.",1
22,1,33,film o životu i onome što bi moglo biti poslije njega,1
16,2,2,"od fast five, serijal je nastojao da svakim narednim izdanjem nadmaši prethodni u nezamislivim ludorijama sa kolima.",1
12,1,75,elegancija i glamuroznost koju je scott postigao u tim trenucima naprosto je hipnotizirajuća.,0
31,1,15,"to što je zilbalodis iz ovoga filma izbacio ljude jedna je od najboljih odluka koja je donesena u povijesti kinematografije jer smo dobili potpuno jasnu, pročišćenu priču čija je ljepota iskrena upravo zato što je tako neiskvarena i čista.",0
15,4,10,"od novopridošlica dopadljiv je wu jing kao jiuming zhang, brat od sada pokojne suyin i ujak od meiying.",0
23,1,5,ove godine imali smo na velikom platnu gledati intrigantan građanski rat – za kraj godine stigao je novi a24 film.,1
17,5,39,"on u tamnici hekla, dok helga jednim potezom sravni sa zemljom čovjeka diva otprilike.",1
12,2,2,"riječ je o izvrsnom filmu koji na jedan intiman način, uz toma cruisea kao naratora, gledatelja upoznaje s likom i djelom jednog od najvećih filmskih redatelja svih vremena.",0
2,2,14,"nosi se s time kako zna, a pod pritiskom starih prijatelja shazzer, jude i toma pokušava krenuti dalje sa svojim životom.",1
29,1,23,"glasove koje slušamo tijekom iskričavih i žestokih verbalnih psećih dijaloga pripadaju, između ostalih, jamieju foxxu, willu ferrellu, isli fisher, sofiji vergari, rendallu parku…",1
5,2,28,"priča je lijepa, likovi su prekrasni, glazba je jako lijepo uklopljena, ali sve je to uklopljenu prelijepu pokretnu sliku koja vas drži prikovanima uz ekran od početka do kraja.",0
7,2,32,prvi je taj da oni koji vole trumpa nisu htjeli otići u kino i dati novac za nešto što smatraju da trumpa prikazuje na loš način.,1
10,4,10,"izreka kaže da je najbolji cg onaj koji ne primjećujete, a ovdje je tim postigao uglavnom besprijekoran spoj svih tih elemenata.",0
23,1,33,ako pak želite vjerovati piscu ovih redaka onda “heretika ne bi smjeli propustiti kada je o odlasku u kino dvorane riječ.,0
5,1,16,"postoje iznenađujuće složeni slojevi ove naizgled jednostavne radnje, koji se tiču onoga za što je roz stvorena i kako ona to polako nadilazi na izrazito ljudske načine koji je užasavaju.",0
10,6,19,"drugi likovi uključuju tylera (archie renaux) koji je vođa cijele grupe, njegova sestra kay (isabela merced), bjorn (spike fearn), njihov rođak, te navarro (aileen wu) koja je bjornova posvojena sestra.",1
17,2,5,"službena adaptacija se pojavila 2000. godine, a nisu je ni približno mogla spasiti zvjezdana imena iz glumačke postave kao što su jeremy irons, marlon wayans i thora birch.",2
39,1,25,otkriva se i trenutak kada je i kako “helm’s deep” zapravo postao… “”helm’s deep”.,1
26,3,54,"o tome doista pripovijeda slijepčevićev, diljem europe nagrađivani film.",1
14,1,16,"dobri su prijatelji, gotovo zaljubljeni par, ali sve će se ubrzo promijeniti, jer se obitelj djevojčice seli u kanadu.",1
31,1,22,"miš ima jednaku startnu poziciju kao i slon pred tokom prirode, razlike su samo u vanjskih faktorima koji kao takvi nisu moralne kategorije, a u ovom slučaju ta poplava jednako pogađa sve osim riba i kita, ali kada se poplava u jednom trenutku povuče, onda se i kitova gorostasna superiornost pokaže vrlo relativnom.",1
13,2,21,njihova svrha je pokazati nam što se zapravo moglo dogoditi.,1
30,1,8,"kao redatelj potpisan je goran kulenović koji je najveće uspjehe postigao stvarajući televizijske serije (“bitange i princeze”, “crno-bijeli svijet”) – posljednji film redatelja kulenovića dogodio se prije petnaestak godina (“pjevajte nešto ljubavno”).",1
24,1,13,"naposljetku, njegova smrt je ono što okuplja ove raštrkane likove u staroj kući maitland/deetz, mjestu radnje prvog filma.",1
16,2,4,što može deseti film u serijalu da donese novo i samim tim nadmaši prethodne?,1
24,2,10,"to je garantiralo barem neku sigurnost, a s michael keaton ponovno u glavnoj ulozi i winona ryder koja je također ponovno uzela ulogu lydije.",1
16,2,13,"ali, dante je joker za sirotinju i momoa daje sve od sebe da odigra ovog ludog i nepredvidivog manijaka koji na kraju samo odaje utisak neprijatnosti.",2
19,1,4,"filmski je to studio koji nikad nije imao jasnu viziju, cilj, misiju ili bilo kakav konkretni i koherentni plan sviju uključenih, od redatelja do scenarista do glumaca.",2
10,4,29,romulus čak nalazi prostora – zapravo dosta – za ugradnju elemenata creative assembly-ove izvrsne alien: isolation game.,0
36,1,12,prije dolaska na imanje obitelj je napadnuta od nepoznatog stvorenja.,1
20,3,25,"kao lik, venom - i franšiza u cjelini - imali su potencijal za puno više.",2
33,1,55,"prvo je bio cijenjeni arhitekt u razdoblju bauhausa, uživao je po europi; pa su onda na vlast (demokratski!) došli nacisti, koji su ukinuli komunistički bauhaus, pa je onda došao rat, pa je onda postao serijski broj u logoru smrti, pa je onda postao siromašni i napušteni lik, kao iz romana charlesa dickensa, samo ovaj put, preseljen u ameriku poslije ww2.",1
12,2,17,"jer, budimo realni, ovakav povijesni spektakl i zaslužuje najveće moguće kino platno.",0
20,2,5,"kao rezultat toga, venom je dobio svoj solo projekat, koji je, usprkos slabim kritikama, uspio da zaradi 850 miliona dolara na blagajnama.",1
17,3,4,godine 2000. hollywood je neuspješno pokušao prilagoditi igru svojim strašnim dungeons & dragons filmom.,1
13,4,37,"ona cijelo vrijeme nastoji pokazati da je istina stvar trenutka i kako bi, da je tužitelj odlučio uzeti neki drugi fragment, koji ne odgovara njegovom narativu, ona bila prikazana u posve drugom svjetlu.",1
25,1,16,"njegovo rođenje istaknulo je razlike između logana i auz-mana, koji je podvrgnut testiranju te mu je otkriven autizam.",1
17,4,12,"ako ste kojim slučajem fan d&d settinga, možete mirno odahnuti.",1
20,1,26,"ako se dogode, ostaje tek nada kako će novi filmovi biti intrigantniji, zanimljiviji i zabavniji od “venom” trilogije.",2
19,1,11,"no, nije ni crna manta daleko – vrlo je jednoličan pa čak i dosadan lik kojemu je jedna jedina motivacija osveta za smrt oca i koji ne preza ni pred čime da to ostvari pa makar to značilo da će uništiti cijelu zemlju.",2
14,1,30,"glumac john magaro glumi arthura, razumnog muškarca i supruga, koji u jednom trenutku nori kaže: ""u ovoj priči ja sam zli suprug koji stoji na putu nečije sudbine"".",1
19,3,6,"dopustite mi da vam kažem, sigurno se ne čini kao da se momoa zabavlja najbolje u svom životu u prvom činu.",2
19,3,7,"orm i arthur imaju upravo onakvu dinamiku nezadovoljne braće koju biste očekivali, koja donosi dosta smiješnih trenutaka zahvaljujući povezanosti wilson i momoa na ekranu.",0
34,1,11,no ubrzo nakon dolaska predsjednik ross je meta atentata i wilson kreće u potragu za počiniteljima…,1
12,6,9,"scott i scenarist mu david scarpa sugeriraju da je nakon te bitke napoleon (računalno pomlađeni joaquin phoenix) unaprijeđen za čak četiri čina, do brigadira, što nije istina (bitku je vodio kao pukovnik) i sklapanje partnerstva i mentorstva s paulom barrasom (rahim), što je također samo djelomično točno, budući da film ne ulazi u njihov kasniji razlaz.",1
11,3,41,tu je i wagner moura koji se internacionalno proslavio ulogom pabla escobara u seriji “narcos”.,1
38,1,12,"međutim, upravo uvodne scene pokazuju kako u romy tinja nezadovoljstvo – iskra nezadovoljstva pretvara se u požar nakon susreta s mladim stažistom samuelom.",1
25,1,13,scott i teresa shvaćaju da je to razlog zašto je on toliko plakao kao beba.,1
6,3,11,"colt seavers je kaskader – bavi se, kako kaže, najboljim zanimanjem na svijetu.",1
8,2,45,"što se tiče glumačkih izvedbi woody harrelson (povedi me na mjesec/fly me to the moon, 2024., zombieland, 2009.), je pružio solidnu izvedbu kakva se od njega i očekuje.",0
11,3,26,"lee je vjerojatno bila ista takva u mladosti, ali s vremenom je izgubila vjeru u moć fotografije.",1
10,1,24,protagonisti filma pripadaju mlađoj generaciji.,1
6,4,8,"mi sad znamo, a nadam da i publika želi znati”, rekao je gosling te ostavio dojam da daljnja događanja u koja su uključeni glavni likovi u filmu nisu tek planovi, nego gotovi scenarij.",1
17,1,28,"ako tražite zabavan film fantastične tematike uz koji se možete opustiti i gdjekad dobro nasmijati, tamnice i zmajevi: čast lopova rado će vam ispuniti prazninu.",0
6,1,10,"i zato se čini nekako sudbonosno da upravo leitch, nekoliko desetljeća kasnije, režira istoimeni film koji je upravo stigao u kino dvorane.",1
3,1,31,"suosjećanje koje izaziva, kao i emocije koje tako iskreno, nekada i nekontrolirano (čak i neprimjereno) dijelu vjerojatno su najljepši aspekt ovoga filma upravo zato što su tako sirove i nerafinirane.",0
6,1,41,sve to je u meni stvorio osjećaj akcijske melankolije i moram priznati kako se dugo nisam tako zabavio na nekom filmu u kinu kao što je to bio slučaj s „the fall guy“.,0
32,2,3,njegovo ime zazvučat će i onima koji ne prate toliko film.,1
29,1,5,početak filma upoznaje nas s psićem koji se odaziva na ime reggie.,1
12,6,11,"joséphine, odnosno njeno bračno nevjerstvo, će se ispostaviti kao razlog za napoleonovo napuštanje položaja u egiptu, što dalje sugerira kompliciran odnos koji će ovaj par do kraja filma imati.",1
14,4,20,tu prije svega mislim na „odrasle verzije“ nore i hae sunga koje glume greta lee i teo yoo.,1
1,1,3,"uz film „presence“, redatelja stevena soderbergha, koji nam dolazi u kina 23. siječnja, krajem mjeseca ćemo na velikom platnu gledati film „companion“, također jedan od najočekivanijih horora redatelja i scenarista drewa hancocka.",1
17,3,7,"filmovi o odrpanoj grupi neprilagođenih ljudi koji se udružuju kako bi spasili dan su sjajni kada su napravljeni kako treba, a ovaj film to radi kako treba.",0
8,2,37,"i to već od početnih minuta filma, kada se protagonisti smještaju u barokomore pa sve do opreme koju nose i same nesreće koju film opisuje.",1
28,1,15,"brutalno, krvavo i šokantno, ali ipak….tjera na gledanje.",1
6,2,7,za sve ostalo tu je trailer.,1
20,4,20,"nećemo vam ostavljati spojlere, ali pitam i vas i sebe jeli ovo uistinu njihov kraj ili možda novi početak?",1
